model,setting,experiment_name,seq_len,pred_len,label_len,mse,mae,rmse,mape,mspe,rse,corr
POCO,POCO_48_16_POCO_ActivityBehavioral_ftM_sl48_ll16_pl16_dm512_nh8_el2_dl1_df2048_fc1_ebtimeF_dtTrue_Exp_0,ActivityEmbedding,48,16,16,0.030797983,0.12219082,0.17549354,2.728429,3100002.2,0.825471,"[0.11183965 0.11175193 0.11228573 0.11251783 0.1125921  0.11272149
 0.11202884 0.11114869 0.10992116 0.10849003 0.10686905 0.10564037
 0.10427196 0.10290135 0.10142439 0.10028097]"
